From Date,CO,Ozone
24-09-2022 16:00,1.7,28.71
25-09-2022 00:00,0.53,28.23
25-09-2022 08:00,0.76,38.51
25-09-2022 16:00,1.96,28.9
26-09-2022 00:00,0.78,27.55
26-09-2022 08:00,1.28,32.88
26-09-2022 16:00,1.77,27.8
27-09-2022 00:00,0.58,28.18
27-09-2022 08:00,1.42,31.53
27-09-2022 16:00,None,None
28-09-2022 00:00,None,None
28-09-2022 08:00,None,None
28-09-2022 16:00,None,None
29-09-2022 00:00,None,None
29-09-2022 08:00,None,None
29-09-2022 16:00,None,None
30-09-2022 00:00,None,None
30-09-2022 08:00,None,None
30-09-2022 16:00,None,None
01-10-2022 0:00,None,None
01-10-2022 8:00,None,None
01-10-2022 16:00,None,None
02-10-2022 0:00,None,None
02-10-2022 8:00,None,None
02-10-2022 16:00,None,None
03-10-2022 0:00,None,None
03-10-2022 8:00,None,None
03-10-2022 16:00,None,None
04-10-2022 0:00,None,None
04-10-2022 8:00,None,None
04-10-2022 16:00,0.84,23.09
05-10-2022 0:00,0.55,21.81
05-10-2022 8:00,0.84,28.85
05-10-2022 16:00,1.45,22.99
06-10-2022 0:00,0.55,23.2
06-10-2022 8:00,1.04,25.65
06-10-2022 16:00,1.25,21.21
07-10-2022 0:00,0.55,21.2
07-10-2022 8:00,1.11,23.94
07-10-2022 16:00,None,None
08-10-2022 0:00,None,None
08-10-2022 8:00,0.9,29.13
08-10-2022 16:00,None,None
09-10-2022 0:00,None,None
09-10-2022 8:00,1.37,24.17
09-10-2022 16:00,1.21,20.12
10-10-2022 0:00,0.54,20.26
10-10-2022 8:00,1.2,23.88
10-10-2022 16:00,1.23,20
11-10-2022 0:00,0.5,20.63
11-10-2022 8:00,0.41,30.09
11-10-2022 16:00,0.78,23.71
12-10-2022 0:00,0.51,21.74
12-10-2022 8:00,0.89,24.71
12-10-2022 16:00,1.19,22.52
13-10-2022 00:00,0.55,21.93
13-10-2022 08:00,0.55,29.98
13-10-2022 16:00,0.71,27.05
14-10-2022 00:00,None,None
14-10-2022 08:00,1.54,38.95
14-10-2022 16:00,1.49,20.1
15-10-2022 00:00,0.56,21.37
15-10-2022 08:00,0.79,29.69
15-10-2022 16:00,1.08,22.82
16-10-2022 00:00,0.25,26.74
16-10-2022 08:00,0.44,33.56
16-10-2022 16:00,1.08,22.47
17-10-2022 00:00,0.23,23.89
17-10-2022 08:00,0.29,25.36
17-10-2022 16:00,0.85,23.01
18-10-2022 00:00,0.42,23.48
18-10-2022 08:00,0.82,30.34
18-10-2022 16:00,1.69,20.68
19-10-2022 00:00,0.52,20.73
19-10-2022 08:00,0.67,34.24
19-10-2022 16:00,0.97,24.15
20-10-2022 00:00,0.67,21.31
20-10-2022 08:00,0.74,34.41
20-10-2022 16:00,0.82,23.27
21-10-2022 00:00,0.35,23.38
21-10-2022 08:00,0.58,30.1
21-10-2022 16:00,0.74,26.81
22-10-2022 00:00,0.67,20.84
22-10-2022 08:00,0.56,37.9
22-10-2022 16:00,1.13,25.13
23-10-2022 00:00,0.56,23.28
23-10-2022 08:00,0.67,42.75
23-10-2022 16:00,1.55,23.47
24-10-2022 00:00,0.5,29.35
24-10-2022 08:00,0.58,41.53
24-10-2022 16:00,1.76,23.96
25-10-2022 00:00,1.14,18.27
25-10-2022 08:00,0.62,46.35
25-10-2022 16:00,1.94,23.3
26-10-2022 00:00,1.55,18.36
26-10-2022 08:00,0.54,55.18
26-10-2022 16:00,2.05,20.56
27-10-2022 00:00,0.89,20.12
27-10-2022 08:00,0.37,42.23
27-10-2022 16:00,1.66,24.07
28-10-2022 00:00,0.58,21.51
28-10-2022 08:00,0.49,38.62
28-10-2022 16:00,0.76,24.8
29-10-2022 00:00,0.34,26.97
29-10-2022 08:00,0.61,35.53
29-10-2022 16:00,0.58,29.44
30-10-2022 00:00,0.45,25.79
30-10-2022 08:00,0.57,39.17
30-10-2022 16:00,0.74,26.13
31-10-2022 00:00,0.49,22.59
31-10-2022 08:00,0.72,43.76
31-10-2022 16:00,0.98,28.47
01-11-2022 0:00,0.63,26.69
01-11-2022 8:00,0.61,36.08
01-11-2022 16:00,0.6,21.53
02-11-2022 0:00,0.45,19.65
02-11-2022 8:00,0.69,24.44
02-11-2022 16:00,0.67,20.45
03-11-2022 0:00,0.39,21.29
03-11-2022 8:00,0.89,25.56
03-11-2022 16:00,0.36,21.69
04-11-2022 0:00,0.32,22.56
04-11-2022 8:00,0.49,25.75
04-11-2022 16:00,0.58,21.56
05-11-2022 0:00,0.36,22
05-11-2022 8:00,0.49,28.13
05-11-2022 16:00,0.58,25.31
06-11-2022 0:00,0.3,24.39
06-11-2022 8:00,0.48,32.72
06-11-2022 16:00,0.75,28.62
07-11-2022 0:00,0.52,31.72
07-11-2022 8:00,0.74,37.96
07-11-2022 16:00,1.83,25.1
08-11-2022 0:00,0.66,21.14
08-11-2022 8:00,0.54,38.44
08-11-2022 16:00,1.46,22.6
09-11-2022 0:00,0.47,24.44
09-11-2022 8:00,0.66,37.85
09-11-2022 16:00,2.2,22.68
10-11-2022 0:00,0.5,24.51
10-11-2022 8:00,0.49,34.96
10-11-2022 16:00,0.67,28.42
11-11-2022 0:00,0.38,33.56
11-11-2022 8:00,0.76,33.89
11-11-2022 16:00,0.9,31
12-11-2022 0:00,0.47,39.26
12-11-2022 8:00,0.85,24.6
12-11-2022 16:00,0.73,19.57
13-11-2022 00:00,0.24,20.37
13-11-2022 08:00,0.41,23.8
13-11-2022 16:00,0.75,19.62
14-11-2022 00:00,0.31,20.98
14-11-2022 08:00,0.42,27.26
14-11-2022 16:00,0.76,21.7
15-11-2022 00:00,0.4,29.61
15-11-2022 08:00,0.56,41.92
15-11-2022 16:00,1.1,24.15
16-11-2022 00:00,0.64,26.23
16-11-2022 08:00,0.7,40.21
16-11-2022 16:00,1.29,25.42
17-11-2022 00:00,0.89,20.17
17-11-2022 08:00,0.7,41.68
17-11-2022 16:00,1.94,22.28
18-11-2022 00:00,0.8,18.63
18-11-2022 08:00,0.58,50.26
18-11-2022 16:00,2.05,23.56
19-11-2022 00:00,0.52,23.87
19-11-2022 08:00,0.55,49.95
19-11-2022 16:00,1.48,23.29
20-11-2022 00:00,0.96,20.33
20-11-2022 08:00,0.68,42.1
20-11-2022 16:00,1.19,23.5
21-11-2022 00:00,0.8,24.56
21-11-2022 08:00,0.83,42.7
21-11-2022 16:00,0.87,31.93
22-11-2022 00:00,0.42,26.21
22-11-2022 08:00,0.83,25.44
22-11-2022 16:00,1.21,21
23-11-2022 00:00,0.44,22.7
23-11-2022 08:00,0.87,26.02
23-11-2022 16:00,1.81,18.95
24-11-2022 00:00,0.49,20.54
24-11-2022 08:00,0.49,26.47
24-11-2022 16:00,1.15,22.3
25-11-2022 00:00,0.44,26.42
25-11-2022 08:00,0.37,31.43
25-11-2022 16:00,1.26,24.6
26-11-2022 00:00,0.27,24.01
26-11-2022 08:00,0.35,31.41
26-11-2022 16:00,0.94,24.93
27-11-2022 00:00,0.4,29.45
27-11-2022 08:00,0.38,37.33
27-11-2022 16:00,0.58,31.6
28-11-2022 00:00,0.44,31.56
28-11-2022 08:00,0.63,49.99
28-11-2022 16:00,1.3,28.02
29-11-2022 00:00,0.46,40.3
29-11-2022 08:00,0.76,48.63
29-11-2022 16:00,1.23,27.89
30-11-2022 00:00,0.43,38.55
30-11-2022 08:00,0.59,51.3
30-11-2022 16:00,1.46,27.14
01-12-2022 0:00,0.45,34.32
01-12-2022 8:00,0.51,41.05
01-12-2022 16:00,1.26,21.01
02-12-2022 0:00,0.43,23.83
02-12-2022 8:00,0.37,28.67
02-12-2022 16:00,1.44,21.28
03-12-2022 0:00,0.32,22.72
03-12-2022 8:00,0.42,23.59
03-12-2022 16:00,0.65,20.49
04-12-2022 0:00,None,None
04-12-2022 8:00,0.33,26.89
04-12-2022 16:00,0.57,24.83
05-12-2022 0:00,0.46,29.61
05-12-2022 8:00,0.52,39.53
05-12-2022 16:00,0.77,29.66
06-12-2022 0:00,0.35,36.28
06-12-2022 8:00,0.63,42.31
06-12-2022 16:00,1.22,22.89
07-12-2022 0:00,0.66,23.22
07-12-2022 8:00,0.52,38.07
07-12-2022 16:00,1.89,20.36
08-12-2022 0:00,0.7,22.64
08-12-2022 8:00,0.86,36.25
08-12-2022 16:00,1.37,26.81
09-12-2022 0:00,0.57,38.91
09-12-2022 8:00,1.12,33.96
09-12-2022 16:00,1.44,24.96
10-12-2022 0:00,0.85,24.25
10-12-2022 8:00,1.16,21.03
10-12-2022 16:00,1.26,20.01
11-12-2022 0:00,0.59,19.5
11-12-2022 8:00,None,None
11-12-2022 16:00,None,None
12-12-2022 0:00,None,None
12-12-2022 8:00,None,None
12-12-2022 16:00,None,None
13-12-2022 00:00,None,None
13-12-2022 08:00,0.47,31.99
13-12-2022 16:00,0.5,24.67
14-12-2022 00:00,0.21,25.66
14-12-2022 08:00,0.31,28.23
14-12-2022 16:00,1.41,20.52
15-12-2022 00:00,0.3,22.79
15-12-2022 08:00,0.29,30.02
15-12-2022 16:00,0.33,30.68
